entity_id,state,last_changed
sensor.octoprint_actual_a_temp,86.73723244280556,2025-08-05T10:00:00.000Z
sensor.octoprint_actual_a_temp,86.33117235144444,2025-08-05T11:00:00.000Z
sensor.octoprint_actual_a_temp,86.63235939833334,2025-08-05T12:00:00.000Z
sensor.octoprint_actual_a_temp,86.96584045408333,2025-08-05T13:00:00.000Z
sensor.octoprint_actual_a_temp,87.25910611244444,2025-08-05T14:00:00.000Z
sensor.octoprint_actual_a_temp,87.68072039844445,2025-08-05T15:00:00.000Z
sensor.octoprint_actual_a_temp,88.04405150883333,2025-08-05T16:00:00.000Z
sensor.octoprint_actual_a_temp,88.50070908319445,2025-08-05T17:00:00.000Z
sensor.octoprint_actual_a_temp,88.92018165316667,2025-08-05T18:00:00.000Z
sensor.octoprint_actual_a_temp,89.28308182080555,2025-08-05T19:00:00.000Z
sensor.octoprint_actual_a_temp,89.84752524955555,2025-08-05T20:00:00.000Z
sensor.octoprint_actual_a_temp,90.09070528924998,2025-08-05T21:00:00.000Z
sensor.octoprint_actual_a_temp,90.53679975811112,2025-08-05T22:00:00.000Z
sensor.octoprint_actual_a_temp,90.62741218308332,2025-08-05T23:00:00.000Z
sensor.octoprint_actual_a_temp,89.18513807149999,2025-08-06T00:00:00.000Z
sensor.octoprint_actual_a_temp,88.200005148,2025-08-06T01:00:00.000Z
sensor.octoprint_actual_a_temp,87.4218090436389,2025-08-06T02:00:00.000Z
sensor.octoprint_actual_a_temp,86.71266236694446,2025-08-06T03:00:00.000Z
sensor.octoprint_actual_a_temp,86.14263113780555,2025-08-06T04:00:00.000Z
sensor.octoprint_actual_a_temp,85.69683746777777,2025-08-06T05:00:00.000Z
sensor.octoprint_actual_a_temp,85.64528566097222,2025-08-06T06:00:00.000Z
sensor.octoprint_actual_a_temp,85.05087054805556,2025-08-06T07:00:00.000Z
sensor.octoprint_actual_a_temp,84.49445561433333,2025-08-06T08:00:00.000Z
sensor.octoprint_actual_a_temp,84.04297898997223,2025-08-06T09:00:00.000Z
sensor.octoprint_actual_a_temp,83.39862478502778,2025-08-06T10:00:00.000Z
sensor.octoprint_actual_a_temp,82.96405566619444,2025-08-06T11:00:00.000Z
sensor.octoprint_actual_a_temp,83.14513530577777,2025-08-06T12:00:00.000Z
sensor.octoprint_actual_a_temp,83.63501102930555,2025-08-06T13:00:00.000Z
sensor.octoprint_actual_a_temp,84.22057145194445,2025-08-06T14:00:00.000Z
sensor.octoprint_actual_a_temp,84.8460151095,2025-08-06T15:00:00.000Z
sensor.octoprint_actual_a_temp,85.70464087963889,2025-08-06T16:00:00.000Z
sensor.octoprint_actual_a_temp,86.63748151461111,2025-08-06T17:00:00.000Z
sensor.octoprint_actual_a_temp,87.45222413816667,2025-08-06T18:00:00.000Z
sensor.octoprint_actual_a_temp,88.55903271525,2025-08-06T19:00:00.000Z
sensor.octoprint_actual_a_temp,89.77978642463889,2025-08-06T20:00:00.000Z
sensor.octoprint_actual_a_temp,90.42570509055555,2025-08-06T21:00:00.000Z
sensor.octoprint_actual_a_temp,90.75449638858333,2025-08-06T22:00:00.000Z
sensor.octoprint_actual_a_temp,90.39906154316667,2025-08-06T23:00:00.000Z
sensor.octoprint_actual_a_temp,89.28502716447223,2025-08-07T00:00:00.000Z
sensor.octoprint_actual_a_temp,88.37511482141667,2025-08-07T01:00:00.000Z
sensor.octoprint_actual_a_temp,87.7395411656389,2025-08-07T02:00:00.000Z
sensor.octoprint_actual_a_temp,87.22987796422223,2025-08-07T03:00:00.000Z
sensor.octoprint_actual_a_temp,86.77621281669444,2025-08-07T04:00:00.000Z
sensor.octoprint_actual_a_temp,86.37071571661112,2025-08-07T05:00:00.000Z
sensor.octoprint_actual_a_temp,86.42827849713889,2025-08-07T06:00:00.000Z
sensor.octoprint_actual_a_temp,86.12692741061112,2025-08-07T07:00:00.000Z
sensor.octoprint_actual_a_temp,85.47845112575,2025-08-07T08:00:00.000Z
sensor.octoprint_actual_a_temp,84.92983514583334,2025-08-07T09:00:00.000Z
sensor.octoprint_actual_a_temp,84.60328950888889,2025-08-07T10:00:00.000Z
sensor.octoprint_actual_a_temp,84.30189577461111,2025-08-07T11:00:00.000Z
sensor.octoprint_actual_a_temp,84.44412362819445,2025-08-07T12:00:00.000Z
sensor.octoprint_actual_a_temp,84.95628789863889,2025-08-07T13:00:00.000Z
sensor.octoprint_actual_a_temp,85.53170155427777,2025-08-07T14:00:00.000Z
sensor.octoprint_actual_a_temp,86.43398234152778,2025-08-07T15:00:00.000Z
sensor.octoprint_actual_a_temp,87.2329438806389,2025-08-07T16:00:00.000Z
sensor.octoprint_actual_a_temp,88.16679326069443,2025-08-07T17:00:00.000Z
sensor.octoprint_actual_a_temp,89.32306670911112,2025-08-07T18:00:00.000Z
sensor.octoprint_actual_a_temp,90.46390626983333,2025-08-07T19:00:00.000Z
sensor.octoprint_actual_a_temp,92.05037918808334,2025-08-07T20:00:00.000Z
sensor.octoprint_actual_a_temp,93.44109977783334,2025-08-07T21:00:00.000Z
sensor.octoprint_actual_a_temp,94.29641339058333,2025-08-07T22:00:00.000Z
sensor.octoprint_actual_a_temp,93.720787294,2025-08-07T23:00:00.000Z
sensor.octoprint_actual_a_temp,91.8323668383889,2025-08-08T00:00:00.000Z
sensor.octoprint_actual_a_temp,90.23710315219444,2025-08-08T01:00:00.000Z
sensor.octoprint_actual_a_temp,88.82825505280556,2025-08-08T02:00:00.000Z
sensor.octoprint_actual_a_temp,87.76687330486111,2025-08-08T03:00:00.000Z
sensor.octoprint_actual_a_temp,86.77238582211112,2025-08-08T04:00:00.000Z
sensor.octoprint_actual_a_temp,85.89952716241667,2025-08-08T05:00:00.000Z
sensor.octoprint_actual_a_temp,85.52485281999999,2025-08-08T06:00:00.000Z
sensor.octoprint_actual_a_temp,84.84805131872223,2025-08-08T07:00:00.000Z
sensor.octoprint_actual_a_temp,83.36957095252778,2025-08-08T08:00:00.000Z
sensor.octoprint_actual_a_temp,82.43658405105556,2025-08-08T09:00:00.000Z
sensor.octoprint_actual_a_temp,81.49350612555556,2025-08-08T10:00:00.000Z
sensor.octoprint_actual_a_temp,80.96327120469444,2025-08-08T11:00:00.000Z
sensor.octoprint_actual_a_temp,81.33146534402778,2025-08-08T12:00:00.000Z
sensor.octoprint_actual_a_temp,82.16102485802777,2025-08-08T13:00:00.000Z
sensor.octoprint_actual_a_temp,83.228739914,2025-08-08T14:00:00.000Z
sensor.octoprint_actual_a_temp,84.6684087618611,2025-08-08T15:00:00.000Z
sensor.octoprint_actual_a_temp,86.30094544527778,2025-08-08T16:00:00.000Z
sensor.octoprint_actual_a_temp,87.85936376816666,2025-08-08T17:00:00.000Z
sensor.octoprint_actual_a_temp,89.57087646525001,2025-08-08T18:00:00.000Z
sensor.octoprint_actual_a_temp,91.33093670130556,2025-08-08T19:00:00.000Z
sensor.octoprint_actual_a_temp,92.74129047747222,2025-08-08T20:00:00.000Z
sensor.octoprint_actual_a_temp,93.53608895675,2025-08-08T21:00:00.000Z
sensor.octoprint_actual_a_temp,93.47401547311112,2025-08-08T22:00:00.000Z
sensor.octoprint_actual_a_temp,92.48858229808333,2025-08-08T23:00:00.000Z
sensor.octoprint_actual_a_temp,91.34472669361111,2025-08-09T00:00:00.000Z
sensor.octoprint_actual_a_temp,90.07925593472221,2025-08-09T01:00:00.000Z
sensor.octoprint_actual_a_temp,88.87421817202778,2025-08-09T02:00:00.000Z
sensor.octoprint_actual_a_temp,87.896533356,2025-08-09T03:00:00.000Z
sensor.octoprint_actual_a_temp,87.03068831633334,2025-08-09T04:00:00.000Z
sensor.octoprint_actual_a_temp,86.15429982636111,2025-08-09T05:00:00.000Z
sensor.octoprint_actual_a_temp,84.95754860094443,2025-08-09T06:00:00.000Z
sensor.octoprint_actual_a_temp,84.21606379011111,2025-08-09T07:00:00.000Z
sensor.octoprint_actual_a_temp,83.68389652530556,2025-08-09T08:00:00.000Z
sensor.octoprint_actual_a_temp,82.32329531116666,2025-08-09T09:00:00.000Z
sensor.octoprint_actual_a_temp,80.9361570503611,2025-08-09T10:00:00.000Z
sensor.octoprint_actual_a_temp,80.45804053005556,2025-08-09T11:00:00.000Z
sensor.octoprint_actual_a_temp,81.24080891625,2025-08-09T12:00:00.000Z
sensor.octoprint_actual_a_temp,82.2347772105,2025-08-09T13:00:00.000Z
sensor.octoprint_actual_a_temp,83.65334782994445,2025-08-09T14:00:00.000Z
sensor.octoprint_actual_a_temp,85.23187299002777,2025-08-09T15:00:00.000Z
sensor.octoprint_actual_a_temp,86.85928873655557,2025-08-09T16:00:00.000Z
sensor.octoprint_actual_a_temp,88.55029604277779,2025-08-09T17:00:00.000Z
sensor.octoprint_actual_a_temp,90.49592851433333,2025-08-09T18:00:00.000Z
sensor.octoprint_actual_a_temp,91.73423556852777,2025-08-09T19:00:00.000Z
sensor.octoprint_actual_a_temp,92.59095127702778,2025-08-09T20:00:00.000Z
sensor.octoprint_actual_a_temp,93.2536064963611,2025-08-09T21:00:00.000Z
sensor.octoprint_actual_a_temp,93.51915984452778,2025-08-09T22:00:00.000Z
sensor.octoprint_actual_a_temp,92.70890349113888,2025-08-09T23:00:00.000Z
sensor.octoprint_actual_a_temp,91.68516295061112,2025-08-10T00:00:00.000Z
sensor.octoprint_actual_a_temp,90.53910377513888,2025-08-10T01:00:00.000Z
sensor.octoprint_actual_a_temp,89.1435477618889,2025-08-10T02:00:00.000Z
sensor.octoprint_actual_a_temp,88.24906771005556,2025-08-10T03:00:00.000Z
sensor.octoprint_actual_a_temp,87.61256690116666,2025-08-10T04:00:00.000Z
sensor.octoprint_actual_a_temp,87.04205704730555,2025-08-10T05:00:00.000Z
sensor.octoprint_actual_a_temp,86.39206926530557,2025-08-10T06:00:00.000Z
sensor.octoprint_actual_a_temp,85.72007707075,2025-08-10T07:00:00.000Z
sensor.octoprint_actual_a_temp,85.62498236041667,2025-08-10T08:00:00.000Z
sensor.octoprint_actual_a_temp,85.53072958736111,2025-08-10T09:00:00.000Z
sensor.octoprint_actual_a_temp,85.07194382619444,2025-08-10T10:00:00.000Z
sensor.octoprint_actual_a_temp,84.55198168402778,2025-08-10T11:00:00.000Z
sensor.octoprint_actual_a_temp,84.82647312688887,2025-08-10T12:00:00.000Z
sensor.octoprint_actual_a_temp,86.30039104247221,2025-08-10T13:00:00.000Z
sensor.octoprint_actual_a_temp,88.35871820530555,2025-08-10T14:00:00.000Z
sensor.octoprint_actual_a_temp,90.58738519591667,2025-08-10T15:00:00.000Z
sensor.octoprint_actual_a_temp,92.65037155072223,2025-08-10T16:00:00.000Z
sensor.octoprint_actual_a_temp,94.92255543205556,2025-08-10T17:00:00.000Z
sensor.octoprint_actual_a_temp,96.90458461038888,2025-08-10T18:00:00.000Z
sensor.octoprint_actual_a_temp,98.54989298355555,2025-08-10T19:00:00.000Z
sensor.octoprint_actual_a_temp,100.21911324488889,2025-08-10T20:00:00.000Z
sensor.octoprint_actual_a_temp,101.19316874713888,2025-08-10T21:00:00.000Z
sensor.octoprint_actual_a_temp,101.7789841578611,2025-08-10T22:00:00.000Z
sensor.octoprint_actual_a_temp,101.27391340788888,2025-08-10T23:00:00.000Z
sensor.octoprint_actual_a_temp,99.40757892358334,2025-08-11T00:00:00.000Z
sensor.octoprint_actual_a_temp,97.58243217958334,2025-08-11T01:00:00.000Z
sensor.octoprint_actual_a_temp,96.14808857747222,2025-08-11T02:00:00.000Z
sensor.octoprint_actual_a_temp,94.7832708981111,2025-08-11T03:00:00.000Z
sensor.octoprint_actual_a_temp,93.5787265175,2025-08-11T04:00:00.000Z
sensor.octoprint_actual_a_temp,92.11370027094445,2025-08-11T05:00:00.000Z
sensor.octoprint_actual_a_temp,91.5233802875,2025-08-11T06:00:00.000Z
sensor.octoprint_actual_a_temp,91.89598571583333,2025-08-11T07:00:00.000Z
sensor.octoprint_actual_a_temp,91.04183638741667,2025-08-11T08:00:00.000Z
sensor.octoprint_actual_a_temp,90.11752635619445,2025-08-11T09:00:00.000Z
sensor.octoprint_actual_a_temp,89.28773826283333,2025-08-11T10:00:00.000Z
sensor.octoprint_actual_a_temp,88.59719126791667,2025-08-11T11:00:00.000Z
sensor.octoprint_actual_a_temp,88.2289809456389,2025-08-11T12:00:00.000Z
sensor.octoprint_actual_a_temp,88.48536782544444,2025-08-11T13:00:00.000Z
sensor.octoprint_actual_a_temp,89.64505222297221,2025-08-11T14:00:00.000Z
sensor.octoprint_actual_a_temp,91.25807159211111,2025-08-11T15:00:00.000Z
sensor.octoprint_actual_a_temp,93.12997718447222,2025-08-11T16:00:00.000Z
sensor.octoprint_actual_a_temp,95.32773464397222,2025-08-11T17:00:00.000Z
sensor.octoprint_actual_a_temp,97.1308164238889,2025-08-11T18:00:00.000Z
sensor.octoprint_actual_a_temp,98.97356301213888,2025-08-11T19:00:00.000Z
sensor.octoprint_actual_a_temp,101.51118057861112,2025-08-11T20:00:00.000Z
sensor.octoprint_actual_a_temp,102.94685573372222,2025-08-11T21:00:00.000Z
sensor.octoprint_actual_a_temp,103.97132301869443,2025-08-11T22:00:00.000Z
sensor.octoprint_actual_a_temp,104.36784537544445,2025-08-11T23:00:00.000Z
sensor.octoprint_actual_a_temp,102.64541250755555,2025-08-12T00:00:00.000Z
sensor.octoprint_actual_a_temp,100.94486735452777,2025-08-12T01:00:00.000Z
sensor.octoprint_actual_a_temp,99.33100490166667,2025-08-12T02:00:00.000Z
sensor.octoprint_actual_a_temp,97.94829024563889,2025-08-12T03:00:00.000Z
sensor.octoprint_actual_a_temp,96.6517224331111,2025-08-12T04:00:00.000Z
sensor.octoprint_actual_a_temp,95.04186662861112,2025-08-12T05:00:00.000Z
sensor.octoprint_actual_a_temp,93.92310899011112,2025-08-12T06:00:00.000Z
sensor.octoprint_actual_a_temp,93.98919831147221,2025-08-12T07:00:00.000Z
sensor.octoprint_actual_a_temp,92.33456668222222,2025-08-12T08:00:00.000Z
sensor.octoprint_actual_a_temp,91.51474740158334,2025-08-12T09:00:00.000Z
sensor.octoprint_actual_a_temp,90.81961122672222,2025-08-12T10:00:00.000Z
sensor.octoprint_actual_a_temp,90.26108771466666,2025-08-12T11:00:00.000Z
sensor.octoprint_actual_a_temp,90.18305769280556,2025-08-12T12:00:00.000Z
sensor.octoprint_actual_a_temp,90.54435786091666,2025-08-12T13:00:00.000Z
sensor.octoprint_actual_a_temp,91.57048350380556,2025-08-12T14:00:00.000Z
sensor.octoprint_actual_a_temp,92.93264562163888,2025-08-12T15:00:00.000Z
sensor.octoprint_actual_a_temp,94.57145863644445,2025-08-12T16:00:00.000Z
sensor.octoprint_actual_a_temp,96.21648784402777,2025-08-12T17:00:00.000Z
sensor.octoprint_actual_a_temp,97.77246040097221,2025-08-12T18:00:00.000Z
sensor.octoprint_actual_a_temp,99.87240572736111,2025-08-12T19:00:00.000Z
sensor.octoprint_actual_a_temp,102.02870255969445,2025-08-12T20:00:00.000Z
sensor.octoprint_actual_a_temp,103.42079397147222,2025-08-12T21:00:00.000Z
sensor.octoprint_actual_a_temp,103.69597715108334,2025-08-12T22:00:00.000Z
sensor.octoprint_actual_a_temp,102.3183125113889,2025-08-12T23:00:00.000Z
sensor.octoprint_actual_a_temp,100.05688575438889,2025-08-13T00:00:00.000Z
sensor.octoprint_actual_a_temp,98.38043210672221,2025-08-13T01:00:00.000Z
sensor.octoprint_actual_a_temp,96.81521820236111,2025-08-13T02:00:00.000Z
sensor.octoprint_actual_a_temp,95.53799683208332,2025-08-13T03:00:00.000Z
sensor.octoprint_actual_a_temp,94.26061569475,2025-08-13T04:00:00.000Z
sensor.octoprint_actual_a_temp,92.79591706202778,2025-08-13T05:00:00.000Z
sensor.octoprint_actual_a_temp,91.78393385352778,2025-08-13T06:00:00.000Z
sensor.octoprint_actual_a_temp,91.04445026625001,2025-08-13T07:00:00.000Z
sensor.octoprint_actual_a_temp,90.80503461366668,2025-08-13T08:00:00.000Z
sensor.octoprint_actual_a_temp,90.47835127033333,2025-08-13T09:00:00.000Z
sensor.octoprint_actual_a_temp,90.29304603216667,2025-08-13T10:00:00.000Z
sensor.octoprint_actual_a_temp,90.11170940838889,2025-08-13T11:00:00.000Z
sensor.octoprint_actual_a_temp,89.95498741669445,2025-08-13T12:00:00.000Z
sensor.octoprint_actual_a_temp,90.17326979691666,2025-08-13T13:00:00.000Z
sensor.octoprint_actual_a_temp,90.56825097377778,2025-08-13T14:00:00.000Z
sensor.octoprint_actual_a_temp,91.12440310538888,2025-08-13T15:00:00.000Z
sensor.octoprint_actual_a_temp,91.87414697919445,2025-08-13T16:00:00.000Z
sensor.octoprint_actual_a_temp,92.73741248061111,2025-08-13T17:00:00.000Z
sensor.octoprint_actual_a_temp,94.30237761133334,2025-08-13T18:00:00.000Z
sensor.octoprint_actual_a_temp,96.39043583755556,2025-08-13T19:00:00.000Z
sensor.octoprint_actual_a_temp,98.44822778152776,2025-08-13T20:00:00.000Z
sensor.octoprint_actual_a_temp,99.93630554991667,2025-08-13T21:00:00.000Z
sensor.octoprint_actual_a_temp,100.31057248152779,2025-08-13T22:00:00.000Z
sensor.octoprint_actual_a_temp,99.24154445758332,2025-08-13T23:00:00.000Z
sensor.octoprint_actual_a_temp,97.84173075500001,2025-08-14T00:00:00.000Z
sensor.octoprint_actual_a_temp,96.86117773691666,2025-08-14T01:00:00.000Z
sensor.octoprint_actual_a_temp,96.00560199041666,2025-08-14T02:00:00.000Z
sensor.octoprint_actual_a_temp,95.14336902641666,2025-08-14T03:00:00.000Z
sensor.octoprint_actual_a_temp,94.1291928276111,2025-08-14T04:00:00.000Z
sensor.octoprint_actual_a_temp,93.07364451211112,2025-08-14T05:00:00.000Z
sensor.octoprint_actual_a_temp,93.15740351388888,2025-08-14T06:00:00.000Z
sensor.octoprint_actual_a_temp,94.26246519116665,2025-08-14T07:00:00.000Z
sensor.octoprint_actual_a_temp,93.72146170094443,2025-08-14T08:00:00.000Z
sensor.octoprint_actual_a_temp,92.90783683011112,2025-08-14T09:00:00.000Z
sensor.octoprint_actual_a_temp,92.63587647494444,2025-08-14T10:00:00.000Z
sensor.octoprint_actual_a_temp,92.54387434391667,2025-08-14T11:00:00.000Z
sensor.octoprint_actual_a_temp,92.45556977558333,2025-08-14T12:00:00.000Z
sensor.octoprint_actual_a_temp,92.59191364024998,2025-08-14T13:00:00.000Z
sensor.octoprint_actual_a_temp,93.37400033038888,2025-08-14T14:00:00.000Z
sensor.octoprint_actual_a_temp,94.46472027897222,2025-08-14T15:00:00.000Z
sensor.octoprint_actual_a_temp,95.89491083319444,2025-08-14T16:00:00.000Z
sensor.octoprint_actual_a_temp,97.32107582205555,2025-08-14T17:00:00.000Z
sensor.octoprint_actual_a_temp,98.31172029805555,2025-08-14T18:00:00.000Z
sensor.octoprint_actual_a_temp,99.12568082883332,2025-08-14T19:00:00.000Z
sensor.octoprint_actual_a_temp,99.66003570308334,2025-08-14T20:00:00.000Z
sensor.octoprint_actual_a_temp,99.811467709,2025-08-14T21:00:00.000Z
sensor.octoprint_actual_a_temp,99.46381294286111,2025-08-14T22:00:00.000Z
sensor.octoprint_actual_a_temp,98.56803863524999,2025-08-14T23:00:00.000Z
sensor.octoprint_actual_a_temp,98.40000000000002,2025-08-15T00:00:00.000Z
sensor.octoprint_actual_a_temp,98.40000000000002,2025-08-15T01:00:00.000Z
sensor.octoprint_actual_a_temp,94.85614278228446,2025-08-15T07:00:00.000Z
sensor.octoprint_actual_a_temp,90.26310513988888,2025-08-15T08:00:00.000Z
sensor.octoprint_actual_a_temp,90.9,2025-08-15T08:12:06.930Z
sensor.octoprint_actual_a_temp,90.5,2025-08-15T08:12:36.942Z
sensor.octoprint_actual_a_temp,90.7,2025-08-15T08:14:36.939Z
sensor.octoprint_actual_a_temp,90.3,2025-08-15T08:15:06.939Z
sensor.octoprint_actual_a_temp,91.0,2025-08-15T08:15:36.947Z
sensor.octoprint_actual_a_temp,90.5,2025-08-15T08:16:06.957Z
sensor.octoprint_actual_a_temp,90.3,2025-08-15T08:16:36.873Z
sensor.octoprint_actual_a_temp,90.7,2025-08-15T08:17:06.968Z
sensor.octoprint_actual_a_temp,90.5,2025-08-15T08:17:36.982Z
sensor.octoprint_actual_a_temp,90.7,2025-08-15T08:18:06.969Z
sensor.octoprint_actual_a_temp,90.3,2025-08-15T08:18:36.978Z
sensor.octoprint_actual_a_temp,90.1,2025-08-15T08:19:06.979Z
sensor.octoprint_actual_a_temp,90.7,2025-08-15T08:19:36.979Z
